Date,score,VIX,2w_score,3w_score,4w_score,3D_vix,5D_vix,8D_vix,10D_vix,15D_vix,20D_vix,Close,5_c_10,10_c_20,10_c_25,20_c_30,20_c_40,20_c_60,30_c_60,40_c_60,50_c_80,60_c_90,volume_score,3D_volume,5D_volume,8D_volume,10D_volume,15D_volume,20D_volume
2011-09-21,0.0,37.32,13.174938106000132,15.53128794133329,18.25737166200013,34.3033336666666,33.171999999999926,34.494999749999955,34.87999979999997,34.43599986666674,34.64799979999999,116.629997,1,0,1,1,0,0,0,0,0,0,0.3938633664573848,0.30729817905261386,0.3355253187981171,0.34776912637754404,0.3567254463113258,0.3414938667474897,0.3338145845043669
2011-09-22,0.0,41.349998,11.354424569000134,14.091073111999956,16.875185516000126,37.17666633333328,35.04799979999992,34.83999949999995,35.58299959999998,35.08466633333341,34.920499599999985,112.860001,1,0,1,1,0,0,0,0,0,0,0.6922092569034939,0.44434786029977996,0.39201696070576786,0.3870354741203127,0.3964741722358117,0.36283491084641145,0.35396807128422975
2011-09-23,0.0,41.25,9.533911032000134,12.650858282666624,15.492999370000126,39.97333266666661,37.10199979999992,35.38249949999995,35.855999599999976,35.71333300000007,34.99499969999999,113.540001,0,0,0,1,0,0,0,0,0,0,0.38026558006736705,0.48877940114274776,0.39887387482574255,0.39358769536780486,0.385462784799123,0.3681335314457115,0.35358144876015646
2011-09-26,0.0,39.02,7.713397495000135,11.21064345333329,14.110813224000125,40.53999933333328,38.359999799999926,35.934999749999946,35.89899959999998,36.0533331333334,35.16649969999999,116.239998,0,0,0,1,1,0,0,0,0,0,0.30997513130177584,0.46081665609087813,0.4046568584536986,0.3825095702829017,0.3786524504331662,0.3686524091765238,0.3495195161018623
2011-09-27,5.2519530219999995,37.709998999999996,6.695913298200134,10.347097963466625,12.991224729100125,39.32666633333327,39.32999939999993,36.65249974999995,35.97899949999997,36.10066640000007,35.43799969999999,117.540001,0,0,0,1,1,0,0,0,0,0,0.3870750389875258,0.3591052501188888,0.432677674743511,0.37967506923568745,0.38457517332317576,0.3713314141951426,0.35863446907834784
2011-09-28,5.2519530219999995,41.080002,5.678429101400133,9.483552473599959,12.173661258200125,39.27000033333328,40.081999799999934,37.91499999999994,36.62699989999997,36.61399980000008,35.84749984999999,115.139999,0,0,0,1,1,0,0,0,0,0,0.34925412017999163,0.348768096823097,0.4237558254880323,0.3800842080747497,0.37964057214307484,0.3790689060368934,0.3620593564326239
2011-09-29,5.2519530219999995,38.84,4.660944904600134,8.620006983733294,11.356097787300126,39.21000033333328,39.58000019999993,38.67874999999994,37.31399999999998,36.91533313333341,36.20849979999999,116.050003,0,0,0,1,1,0,0,0,0,0,0.36647942189182026,0.3676028603531118,0.35860985848569754,0.39076160916597774,0.3753134095957329,0.3838527343191057,0.3617786477562315
2011-09-30,5.2519530219999995,42.959998999999996,3.643460707800134,7.756461493866627,10.538534316400128,40.96000033333327,39.92199999999993,39.94124974999993,38.51199989999998,37.21133306666675,36.76549974999999,113.150002,0,0,0,0,0,0,0,0,0,0,0.3518132897502202,0.3558489439406765,0.3529194004222681,0.4038669006924473,0.3758966376240055,0.3746149900068368,0.3643299986898491
2011-10-03,5.2519530219999995,45.450001,2.6259765110001347,6.89291600399996,9.720970845500128,42.4166666666666,41.20800019999993,40.95749987499993,39.78399999999998,37.66866646666675,37.3419999,109.93,0,0,0,0,0,0,0,0,0,0,0.46765061743078995,0.39531444302427593,0.38445449764807094,0.4130903070641229,0.39455567805088493,0.3805864661714665,0.3726029312944091
2011-10-04,0.0,40.82,2.6259765110001347,5.864463004666627,8.810714077000128,43.0766666666666,41.830000399999925,40.89125012499993,40.579999899999976,37.92933313333342,37.5329999,112.339996,0,0,0,0,0,0,0,0,0,0,0.609594644445236,0.47635285054208126,0.42895841873961293,0.40276348050684063,0.4308180467415622,0.3993695884619869,0.3857381653312587
2011-10-05,0.0,37.810001,2.6259765110001347,4.836010005333293,7.900457308500128,41.3600006666666,41.176000199999926,40.46125024999993,40.62899999999998,38.14333333333342,37.7544999,114.41999799999999,0,0,0,0,0,0,0,0,0,0,0.34534661314170934,0.4741972916725776,0.42817691733195656,0.3983986096411334,0.4259663714099946,0.39581935387270073,0.39134590886065773
2011-10-06,0.0,36.27,2.6259765110001347,3.8075570059999597,6.990200540000129,38.300000333333266,40.66200019999992,40.11750024999993,40.12100019999997,38.43000006666675,37.851999899999996,116.489998,0,0,0,0,0,0,0,0,0,0,0.3056388067613396,0.4201933547827608,0.41600879430586046,0.39785656907357886,0.38730932639577914,0.3888785378324407,0.3918917493157929
2011-10-07,0.0,36.200001,2.6259765110001347,2.7791040066666266,6.079943771500129,36.7600006666666,39.31000059999993,39.92875049999993,39.61600029999997,38.77800013333342,37.73599994999999,115.709999,0,0,0,0,0,0,0,0,0,0,0.3884395269211658,0.34647498227473744,0.42333404174004957,0.39802713006528384,0.3881267210811591,0.3917091056626855,0.38679475294013854
2011-10-10,0.0,33.02,2.6259765110001347,1.7506510073332933,5.16968700300013,35.1633336666666,36.82400039999993,38.92125024999993,39.016000299999966,38.79733346666675,37.45749994999999,119.58000200000001,1,0,0,0,0,0,0,0,0,0,0.26468228260718624,0.31958687209656306,0.3827403747753288,0.3874556503686832,0.3835974362117001,0.3906172436256982,0.3811249433224307
2011-10-11,9.164448464,32.860001000000004,3.017226055200134,2.3616142382666263,4.856569676700129,34.02666733333327,35.232000599999935,38.173750374999926,38.53100049999997,38.79733346666675,37.254999999999995,119.699997,1,0,0,0,0,0,0,0,0,0,0.23211222732127473,0.2950780122832081,0.30724389135053654,0.370659751047365,0.368101155045075,0.38962666161121895,0.3763381641841229
2011-10-12,9.164448464,31.26,3.408475599400134,2.97257746919996,4.543452350400129,32.380000333333264,33.92200039999993,36.71125049999993,37.549000299999975,38.393333466666746,37.088000099999995,120.75,1,0,0,0,0,0,0,0,0,0,0.34147789740862006,0.2794241357790262,0.30647014820391866,0.369367827004665,0.3673235327679379,0.3861342970079679,0.3734820524555038
2011-10-13,9.164448464,30.700001,3.799725143600134,3.5835407001332933,4.230335024100129,31.606667333333263,32.80800059999993,34.86750049999993,36.73500039999997,37.68333366666675,37.02450019999999,120.510002,1,0,0,0,0,0,0,0,0,0,0.23732082794229786,0.2703036508907301,0.29280655244011033,0.34057660331860345,0.3544076733729856,0.3558084017438882,0.3648605414843567
2011-10-14,9.164448464,28.24,4.190974687800134,4.194503931066627,3.9172176978001287,30.066666999999928,31.216000399999928,33.29500049999993,35.26300049999997,36.81600033333341,36.88750019999999,122.57,1,1,0,0,0,0,0,0,0,0,0.23559831286500807,0.27146567940530786,0.2622383096288788,0.293827061871075,0.34278617568446446,0.3461639172637309,0.3593414066542324
2011-10-17,9.164448464,33.389998999999996,4.582224232000133,4.80546716199996,3.6041003715001287,30.77666666666659,31.290000199999923,32.74250024999993,34.05700029999997,36.44066693333342,36.920500149999995,120.230003,1,1,1,0,0,0,0,0,0,0,0.22188400162048036,0.23160104747592794,0.2536786534315376,0.27839423543092134,0.31820951410343346,0.3402911752849779,0.3563825960771566
2011-10-18,10.22792773,31.559998999999998,5.605017005000133,5.137198809199961,4.115496758000129,31.063332666666586,31.02999979999992,32.15375012499993,33.131000199999974,36.030666933333414,36.85550004999999,122.58000200000001,1,1,1,0,0,0,0,0,0,0,0.39779774062533396,0.28509335170360667,0.28681575609234944,0.28991410216392066,0.29702982372144326,0.34100602206083175,0.36392393523150013
2011-10-19,10.22792773,34.439999,6.627809778000133,5.468930456399962,4.626893144500129,33.12999899999992,31.665999599999925,31.933749874999933,32.79399999999997,35.58800006666674,36.71149999999999,121.129997,1,1,1,0,0,0,0,0,0,0,0.2585466150737276,0.29274278577317986,0.27022949962537096,0.27367748818299087,0.28834982391464503,0.3349588550537475,0.3571580976623173
2011-10-20,10.22792773,34.779999,7.650602551000134,5.800662103599962,5.1382895310001295,33.59333233333326,32.481999199999926,32.15374974999993,32.64499989999997,35.3173333333334,36.38300004999998,121.660004,1,1,1,0,0,0,0,0,0,0,0.3120911441714328,0.322811833290164,0.28518356287119795,0.2796035958785217,0.28899505765565436,0.33133296987238836,0.3381521920257142
2011-10-21,10.22792773,31.32,8.673395324000134,6.132393750799963,5.64968591750013,33.51333266666659,33.097999199999926,31.96124962499993,32.15699979999997,34.54133340000007,35.88650004999998,123.970001,1,1,1,0,0,0,0,0,0,0,0.33763574692733617,0.3027578353908314,0.3055910496836636,0.2927940358292794,0.2839146796562714,0.3303878003508628,0.3360207003687127
2011-10-24,10.22792773,29.26,9.696188097000135,6.464125397999964,6.16108230400013,31.786666333333255,32.27199939999993,31.71124962499993,31.78099979999997,33.46200000000007,35.39850004999998,125.489998,1,1,1,1,0,0,0,1,0,0,0.22324848955412036,0.29099179355096233,0.30586394727039157,0.2780153598474669,0.2797713003509648,0.3140943251590848,0.3316843682813299
2011-10-25,10.60711267,32.220001,9.840454517600133,7.171266242666631,6.4288402864001295,30.933333666666584,32.40399979999992,31.901249624999934,31.716999799999975,32.8886667333334,35.124000149999986,123.050003,1,1,1,1,1,1,1,1,0,0,0.32193417372104915,0.29427280340083445,0.2906912338895346,0.2885920280698108,0.28875349499094227,0.294916960444139,0.3284273250180061
2011-10-26,10.60711267,29.860001,9.984720938200132,7.878407087333297,6.696598268800129,30.44666733333325,31.488000199999924,32.103749749999935,31.576999899999976,32.3586667333334,34.56300009999998,124.300003,1,1,1,1,1,1,1,1,0,0,0.35281175077688265,0.2993314713506832,0.30954426103016563,0.30324370780879517,0.2898868803277685,0.2954146362864839,0.32860520654785064
2011-10-27,10.60711267,25.459999,10.128987358800131,8.585547931999963,6.964356251200128,29.180000333333243,29.624000199999927,31.112499749999934,31.052999699999976,31.638000000000066,33.89400004999998,128.630005,1,1,1,1,1,1,1,1,0,0,0.5100394010984731,0.3949284418654675,0.34913391241557373,0.33926313274354425,0.31715873764338604,0.30904134257562615,0.3357832055081833
2011-10-28,10.60711267,24.530001000000002,10.27325377940013,9.29268877666663,7.232114233600127,26.61666699999991,28.26600039999993,30.233749999999937,30.68199979999998,30.860000000000067,32.97250014999998,128.600006,1,1,1,1,1,1,1,1,0,0,0.25749789138313794,0.37344968108616367,0.33310634130673406,0.3217256515882697,0.319348695495199,0.30031190020642434,0.3310674355898292
2011-10-31,10.60711267,29.959999,10.41752020000013,9.999829621333296,7.499872216000126,26.649999666666577,28.40600019999993,29.673749999999934,30.338999799999975,30.6559999333334,32.198000049999976,125.5,1,1,1,1,1,1,1,1,0,0,0.2608792253089569,0.34280550593018844,0.3406324884577014,0.3220172278676734,0.32324821786404667,0.300058363053209,0.3207288659837375
2011-11-01,19.83863802,34.77,11.37859122900013,10.711442258399961,8.491804117000125,29.75333333333325,28.915999999999933,29.67250012499993,30.659999899999974,30.783333200000065,31.895500049999974,122.0,1,1,1,1,1,1,1,1,0,0,0.5452770001068648,0.35455137226631894,0.3853010537348645,0.3511654598596024,0.3379961438121997,0.3209360145722483,0.3175129837668189
2011-11-02,19.83863802,32.740002000000004,12.339662258000129,11.423054895466628,9.483736018000126,32.49000033333325,29.492000199999932,29.85000037499993,30.490000199999976,30.882000000000065,31.642000099999972,123.989998,1,1,1,1,1,1,1,1,0,0,0.28589116457837627,0.3640157966647317,0.3719169364951632,0.3446973870659824,0.3407305987626646,0.3172302323835654,0.3145402113386523
2011-11-03,19.83863802,30.5,13.300733287000128,12.134667532533292,10.475667919000125,32.67000066666659,30.50000039999993,30.00500037499993,30.062000299999976,30.868666600000065,31.353500099999973,126.25,1,1,1,1,1,1,1,1,0,0,0.35601316549729245,0.39572711006084355,0.3411116893749271,0.3612929715588789,0.3451228008952506,0.32514305488723166,0.3170589292754499
2011-11-04,19.83863802,30.16,14.261804316000127,12.846280169599959,11.467599820000125,31.133333999999916,31.62600019999993,29.747500249999934,29.94600029999998,30.99666660000007,31.05150004999997,125.480003,0,1,1,1,1,1,1,1,0,0,0.29296114409294455,0.31162182472287014,0.3482043399168884,0.35767134285536584,0.34065534061181146,0.3289672436357608,0.3122850101340388
2011-11-07,19.83863802,29.85,15.222875345000125,13.557892806666624,12.459531721000124,30.169999999999913,31.604000399999926,29.746250124999932,30.005000299999985,30.760666666666737,30.893000049999973,126.260002,0,1,1,1,1,1,1,1,0,0,0.21328893514999406,0.28742108158007607,0.3386862818850958,0.3402309909020048,0.3396593851713988,0.3283942392043951,0.30971534276117924
2011-11-08,21.18316394,27.48,16.280480472000125,14.28824188733329,13.060467494800125,29.163333333333245,30.146000399999924,29.998750249999933,29.531000199999983,30.488666733333403,30.623999999999974,127.879997,1,1,1,1,1,1,1,1,0,0,0.2552636933307332,0.253837924191223,0.2806836205298695,0.3083840274310373,0.3329923371323672,0.31889196938475506,0.3108729160616522
2011-11-09,21.18316394,36.16,17.338085599000124,15.018590967999957,13.661403268600125,31.163333333333245,30.82999999999992,31.452500124999933,30.161000099999978,30.603333466666736,30.86899999999997,123.160004,1,1,1,1,1,1,1,1,0,0,0.42666345267370204,0.29840536038480886,0.3088380781489347,0.32952972259235785,0.34037750732204913,0.3300997585580866,0.31513219382490626
2011-11-10,21.18316394,32.810001,18.395690726000122,15.748940048666624,14.262339042400125,32.150000333333246,31.292000199999922,31.808750374999935,30.89600029999998,30.472000266666736,30.97449999999997,124.32,1,1,1,1,1,1,1,1,0,0,0.26649385165359635,0.3161403325526763,0.2909342153801955,0.33023155088543776,0.31602295237756145,0.3270599390568975,0.3165908450104712
2011-11-11,21.18316394,30.040001,19.45329585300012,16.479289129333292,14.863274816200127,33.00333399999991,31.26800039999992,31.217500499999932,31.447000299999978,30.38666700000007,31.06450004999997,126.660004,1,1,1,1,1,1,1,1,0,0,0.20318689439527524,0.2987813995741903,0.27297936544066165,0.2874702876714891,0.3105918526787752,0.31809668222142673,0.3149702740869845
2011-11-14,21.18316394,31.129998999999998,20.510900980000123,17.209638209999962,15.464210590000127,31.32666699999991,31.52400019999992,31.016250124999928,31.564000299999982,30.51133360000007,30.95150004999997,125.459999,1,1,1,1,1,1,1,1,0,0,0.15689981096408318,0.20886018567098405,0.26170154060347944,0.27134636846970245,0.30019391124428785,0.31367343698209094,0.3117210645541647
2011-11-15,20.791239899999997,31.219998999999998,20.60616116800012,17.888580025333294,15.992376198500128,30.796666333333246,32.27199999999992,31.106249999999925,31.20900019999998,30.444666800000068,30.934500049999976,126.08000200000001,0,1,1,1,1,1,1,1,1,0,0.19531542915862413,0.1851340448393266,0.24971188776905767,0.2512591514273689,0.2651977541494638,0.30523218734459595,0.30159694898082917
2011-11-16,20.791239899999997,33.509997999999996,20.70142135600012,18.56752184066663,16.52054180700013,31.953331999999907,31.74199959999992,31.524999749999925,31.285999799999978,30.6879999333334,30.887999999999977,124.08000200000001,0,1,1,1,1,1,1,1,1,0,0.27240462018029354,0.20820662010099936,0.21886012127037596,0.24868958593828752,0.26384909970965553,0.29987171197149004,0.3022898492361575
2011-11-17,20.791239899999997,34.509997999999996,20.796681544000123,19.24646365599996,17.04870741550013,33.07999833333324,32.081998999999925,32.10749949999992,31.68699959999998,31.291333200000068,30.87449994999998,122.110001,0,0,1,1,1,1,1,1,1,0,0.4164563584232074,0.2947254692540408,0.24885262262429814,0.2740855138474392,0.269893419002247,0.29363284245980564,0.3075081099487462
2011-11-18,20.791239899999997,32.0,20.891941732000124,19.925405471333296,17.57687302400013,33.33999866666658,32.473998799999926,32.672499499999915,31.870999599999976,31.7893331333334,30.908499949999975,121.980003,0,0,1,1,1,1,1,1,1,0,0.2419117864588459,0.3102575883541147,0.25659760103701224,0.2724165254884533,0.26478848323883714,0.29259376879818616,0.30272191192532166
2011-11-21,20.791239899999997,32.91,20.987201920000125,20.604347286666627,18.105038632500133,33.13999933333324,32.82999899999992,32.266249499999915,32.176999599999974,31.985999866666738,31.090999949999976,119.660004,0,0,0,1,1,1,1,1,1,0,0.2630903297049627,0.30715282486233775,0.27783570478518815,0.2519698851173609,0.269768622694334,0.2927411757579199,0.3047140039328638
2011-11-22,12.30031258,31.969998999999998,20.098916784000124,20.101792257333294,18.189698628000134,32.29333299999991,32.97999899999992,32.16124924999991,32.62599949999997,31.799333133333402,31.078499849999975,119.190002,0,0,0,1,1,1,1,1,1,0,0.2432921229802107,0.2494314130480055,0.2874310435495055,0.2490696690331877,0.26857146565928175,0.27260885061614293,0.30078190139582184
2011-11-23,12.30031258,33.98,19.210631648000124,19.59923722799996,18.274358623500135,32.95333299999991,33.07399939999992,32.65374912499991,32.407999499999974,31.881999666666736,31.284499799999974,116.559998,0,0,0,1,1,1,1,1,1,0,0.2551169806900807,0.2538331444584171,0.2839735156514629,0.25556092982003836,0.2514168184609196,0.2705572383569232,0.29589716289148177
2011-11-25,12.30031258,34.470001,18.32234651200012,19.09668219866663,18.359018619000135,33.473333333333244,33.065999999999924,33.071249374999915,32.57399949999997,32.14666640000007,31.734999899999973,116.339996,0,0,0,1,1,1,1,1,1,0,0.06678730712268739,0.18839880359765868,0.21403970539135891,0.2442968668398639,0.23144616400782875,0.25127551446528285,0.27373455819269243
2011-11-28,12.30031258,32.130001,17.43406137600012,18.594127169333298,18.443678614500136,33.52666733333324,33.09200019999992,33.18499962499992,32.782999499999974,32.27799980000007,32.11499989999997,119.709999,0,0,0,0,1,1,1,1,1,0,0.2345242314340587,0.18547617308227463,0.2125621943864015,0.2491979671242932,0.23457989771170706,0.24737972028802382,0.27258587519523847
2011-11-29,17.45493149,30.639999,17.061238131000117,18.435213400666626,18.786069555500138,32.413333666666574,32.63799999999992,32.82624974999992,32.73399949999997,32.33066640000007,32.14899989999997,120.050003,0,0,0,0,1,1,1,1,1,0,0.21725002550867928,0.17285385468847417,0.20339413354714483,0.2423036427903414,0.24061491916616667,0.2476437929786028,0.2704044152052246
2011-11-30,17.45493149,27.799999,16.72760729000012,18.186664570666625,18.666884229000136,30.18999966666657,31.803999999999924,31.98749987499992,32.391999499999976,32.351999666666735,31.800499849999973,124.989998,0,0,0,0,1,1,1,1,1,1,0.4062225479819767,0.2859989349749039,0.23598021854749804,0.24102441648518758,0.2617056310485019,0.257707716622019,0.26345169259898016
2011-12-01,17.45493149,27.41,16.39397644900012,17.938115740666625,18.547698902500134,28.616665999999906,30.489999999999924,31.413749874999922,31.78199969999998,31.7686663333334,31.53399974999997,124.970001,1,0,0,0,1,1,1,1,1,1,0.1836107188376012,0.2690277641094181,0.22167896617700214,0.233736783032532,0.25282624091423267,0.24150420103294565,0.25833767031194144
2011-12-02,17.45493149,27.52,16.060345608000123,17.689566910666624,18.42851357600013,27.576666333333236,29.099999799999928,30.73999987499992,31.082999899999976,31.415999600000067,31.38499974999997,124.860001,1,0,0,0,1,1,1,1,1,1,0.25025765275472606,0.28003030652476696,0.2583730353034098,0.23213269841375242,0.2362063703473846,0.24042178777302098,0.2530498946748131
2011-12-05,17.45493149,27.84,15.726714767000123,17.441018080666627,18.30932824950013,27.589999999999904,28.24199959999993,30.22374999999992,30.666999899999972,31.26933286666673,31.26899974999997,126.220001,1,0,0,0,0,1,1,1,1,1,0.25652795781438015,0.23013210980223478,0.26277378057947415,0.2337871777680236,0.237667987482938,0.24397785866762794,0.2512282353608849
2011-12-06,30.68071638,28.129998999999998,16.715662415000125,18.074188243333293,18.85143216750013,27.82999966666657,27.73999959999993,29.492499874999925,30.188999799999976,31.06933286666673,31.18299969999997,126.260002,1,0,0,0,0,1,1,1,1,1,0.18645938927693612,0.23108166661534646,0.2566156533331255,0.22520497884138052,0.2300048934401353,0.24594849722181816,0.24988675806723198
2011-12-07,30.68071638,28.67,18.553702795000127,18.73348667533329,19.326309789500126,28.213332999999906,27.91399979999993,28.767499749999924,29.85899989999998,30.8993329333334,31.242499699999968,126.730003,1,0,0,0,0,1,1,1,1,1,0.2754535865806838,0.23948031122399907,0.2304618610528669,0.25128826377363006,0.2332210398001826,0.2512910410499555,0.2508962527297295
2011-12-08,30.68071638,30.59,20.391743175000126,19.39278510733329,19.801187411500127,29.129999666666574,28.54999979999993,28.574999624999926,29.519999899999977,30.704666400000065,30.96399969999997,123.949997,1,1,0,0,0,1,1,1,1,1,0.28007277067727504,0.24732858217829734,0.24975427142080164,0.2569818311790321,0.23571661879890202,0.25180225108308757,0.2435667186299082
2011-12-09,30.68071638,26.379998999999998,22.22978355500013,20.05208353933329,20.276065033500124,28.54666633333324,28.32199959999993,28.042499624999927,28.710999699999974,30.16266646666673,30.642499599999972,126.050003,1,1,1,0,0,1,1,1,1,1,0.2321475470310614,0.2625579680963391,0.24613225027606872,0.2588440213693299,0.2522526427897394,0.23951499699027787,0.24184940339878147
2011-12-12,30.68071638,25.67,24.067823935000128,20.71138197133329,20.750942655500126,27.54666633333324,27.887999599999926,27.776249749999927,28.064999599999975,29.74066646666673,30.423999549999973,124.209999,1,1,1,0,0,1,1,1,1,1,0.24228264341160624,0.25150098703998,0.24328318739551397,0.23835153329803355,0.25302848398749417,0.23953972078712854,0.24380419084959803
2011-12-13,25.74061769,25.41,24.896392555000126,21.041340490666624,20.97881534300013,25.819999666666572,27.343999799999928,27.526249749999927,27.54199969999998,29.240666466666735,30.137999599999972,123.050003,0,1,1,0,0,1,1,1,1,1,0.28655861652998643,0.25366293565755044,0.263303032846124,0.2512200205095817,0.2599593430896249,0.24110427324213013,0.2502871311278932
2011-12-14,25.74061769,26.040001,25.72496117500013,21.93736083133329,21.226284232500127,25.706666999999907,26.817999999999927,27.341249874999924,27.36599989999998,28.84533326666674,29.87899969999997,121.739998,0,1,1,0,0,1,1,1,1,1,0.27668570107208906,0.26850898700455966,0.2635494557444051,0.25452352654925203,0.2470056583986361,0.24333051178158865,0.2543556447235664
2011-12-15,25.74061769,25.110001,26.553529795000134,22.833381171999957,21.47375312200013,25.520000666666572,25.72200019999993,26.999999999999925,27.135999999999978,28.254000000000072,29.45899984999997,122.18,0,1,1,0,0,1,1,1,1,1,0.2170503333033468,0.26009821696847324,0.2509449682696195,0.24958882348537284,0.25034961984521065,0.24079273528913972,0.2515879303797191
2011-12-16,25.74061769,24.290001,27.382098415000137,23.729401512666623,21.72122201150013,25.146667666666573,25.304000599999927,26.520000249999924,26.813000099999982,27.575333333333404,28.94799999999997,121.589996,0,1,1,0,0,1,1,1,1,1,0.2493093034530601,0.24768177927616444,0.2543773195540192,0.2574450627573883,0.25025478491504405,0.2529608683778312,0.24323057763121173
2011-12-19,25.74061769,24.92,28.210667035000142,24.62542185333329,21.968690901000134,24.773333999999906,25.15400059999993,26.051250249999924,26.521000099999988,27.094666600000075,28.593999999999966,120.290001,0,1,1,0,0,1,1,1,1,1,0.19409825762135943,0.22015263145925457,0.24474044239596981,0.24727564663747276,0.24401181489574197,0.2502658034569846,0.2408399011893374
2011-12-20,16.345449900000002,23.219998999999998,26.777140387000145,24.551456413999958,21.746401401000135,24.143333333333242,24.716000399999928,25.130000124999924,26.030000099999985,26.599999933333404,28.109499949999968,123.93,0,1,1,0,0,1,1,1,1,1,0.25676070564553866,0.23338942223998518,0.23878086021908027,0.24436163850850573,0.25104194653260226,0.25289984879944194,0.24052341998636617
2011-12-21,16.345449900000002,21.43,25.343613739000144,24.477490974666626,21.948658267000134,23.189999666666576,23.794000199999928,24.511250249999925,25.306000099999984,26.175333333333406,27.582499999999964,124.16999799999999,0,1,1,0,0,1,1,1,1,1,0.2096870794464043,0.2201820142377666,0.22538113589394332,0.2415540800604236,0.24446529581917428,0.23979748423040376,0.23884316780967585
2011-12-22,16.345449900000002,21.16,23.910087091000143,24.403525535333294,22.150915133000133,21.93666633333324,23.00399999999993,23.947500249999926,24.363000099999987,25.758666666666738,26.941499999999962,125.269997,0,0,1,1,0,1,1,1,1,1,0.09683683320463274,0.187761539432191,0.20133843587420047,0.2233733537845519,0.22614170207191003,0.23401255852153918,0.23092916043540349
2011-12-23,16.345449900000002,20.73,22.476560443000142,24.329560095999962,22.353171999000132,21.106666666666573,22.29199979999993,23.362500249999925,23.798000199999983,25.306000000000076,26.25449994999996,126.389999,1,0,1,1,1,1,1,1,1,1,0.055663409807045705,0.12072910748602672,0.16260925714499758,0.1945114529441843,0.20849328834950848,0.2210396089916938,0.23037296556962145
2011-12-27,17.76468044,21.91,21.18495684900014,24.350210025999964,22.62639039200013,21.266666666666573,21.68999979999993,22.846250124999926,23.422000199999985,24.910666666666746,25.74349989999996,126.489998,1,0,1,1,1,1,1,1,1,1,0.04250195060409618,0.06500073120525734,0.13228999574154493,0.16523848413568518,0.18851521906875746,0.20677120851100822,0.22077185152812331
2011-12-28,17.76468044,23.52,20.387363124000142,23.4891409633333,22.641877839500133,22.053333333333242,21.749999999999932,22.647499999999926,23.233000199999985,24.603333400000075,25.38749994999996,124.83000200000001,1,0,1,1,1,1,1,1,1,1,0.08181616865387176,0.05999384302167035,0.09730108834321156,0.1483342135545008,0.168040974281146,0.1997949938028039,0.21400015868538294
2011-12-29,17.76468044,22.65,19.589769399000144,22.628071900666633,22.657365287000133,22.69333333333324,21.993999999999932,22.44249987499993,22.894000099999985,24.20200006666674,25.12999999999996,126.120003,1,0,1,1,1,1,1,1,1,1,0.08856404726106765,0.07096072217301098,0.07307648190614424,0.12824105653050175,0.14922880890004384,0.18733569118149618,0.19811723364933748
2011-12-30,17.76468044,23.4,18.792175674000145,21.76700283799997,22.672852734500132,23.189999999999902,22.441999999999933,22.252499874999927,22.722999999999985,23.72266673333341,24.92949999999996,125.5,1,0,1,1,1,1,0,1,1,1,0.0457647595754822,0.072048325163473,0.06286206718031413,0.10969936927476709,0.13210025152725738,0.17171515710804333,0.1912249356862315
2012-01-03,16.91045275,22.969998999999998,17.909159180000145,20.848985262666638,22.645628797500134,23.00666633333324,22.889999799999934,22.221249874999927,22.590999799999985,23.49533340000007,24.70199994999996,127.5,1,1,1,1,1,1,0,1,1,1,0.19620667423638755,0.11017849369097826,0.09097072006618248,0.1021301153486232,0.12678998860559013,0.16931909892173178,0.18852238676031458
2012-01-04,16.91045275,22.219998999999998,17.026142686000146,19.930967687333304,22.618404860500135,22.863332666666576,22.95199959999993,22.319999749999926,22.320999699999987,23.265333333333402,24.420999899999963,127.699997,1,1,1,1,1,1,0,1,1,1,0.09420652578643204,0.11205931986609972,0.10131163510264965,0.08769504614112666,0.11680081542209737,0.15944735774672017,0.18040631515891717
2012-01-05,16.91045275,21.48,17.082642971000144,19.342290024666635,21.929891679000136,22.22333266666658,22.54399959999993,22.359999749999925,22.146999799999985,23.0033333333334,24.088499949999964,128.03999299999998,1,1,1,1,1,1,1,1,1,1,0.165837463247901,0.15208355442357266,0.11811589402145548,0.09632012489653519,0.10770849118233361,0.1513992808612478,0.1793752188574654
2012-01-06,16.91045275,20.629998999999998,17.139143256000143,18.753612361999966,21.241378497500136,21.443332666666578,22.139999399999926,22.347499624999926,22.066999699999986,22.6426665333334,23.686499899999962,127.709999,1,1,1,1,1,1,1,0,1,1,0.1262022452749054,0.12874874476974527,0.12564353362422304,0.10513747933001766,0.09936000776518372,0.1413670504747689,0.1719126517921765
2012-01-09,16.91045275,21.07,17.19564354100014,18.164934699333298,20.552865316000137,21.059999666666574,21.67399939999992,22.242499624999926,22.057999699999986,22.3733331333334,23.210499899999963,128.020004,1,1,1,1,1,1,1,0,1,1,0.05179354537139787,0.11461108463140053,0.12684929078340618,0.10629892867593037,0.09485567898186023,0.13034993127930564,0.16049869052688265
2012-01-10,22.04218845,20.690001000000002,17.76531739600014,17.918372749999964,20.12093891950014,20.79666666666657,21.217999799999923,21.888749749999924,22.053999799999985,22.133333133333398,22.925999999999963,129.130005,1,1,1,1,1,1,1,0,1,1,0.07595009505091159,0.0846486285657374,0.10279797494631096,0.10556566947556034,0.09688434750624682,0.1187926507191624,0.15268881792787517
