Date,Close,TLT,alloc_momenutm,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,score,zscore,score_over_bought,zscore_over_bought,cftc_score_momentum_to_equity,VIX,Volume
6/23/2011,107.422653,76.92315789,FALSE,432610,35.67275559,-114.0284361,FALSE,FALSE,FALSE,19.290001,334286500
6/24/2011,106.1742848,76.59932392,FALSE,432610,35.67275559,-113.9436054,FALSE,FALSE,FALSE,21.1,226129300
6/27/2011,107.1204047,75.54882653,FALSE,432610,35.67275559,-113.858922,FALSE,FALSE,FALSE,20.559999,168904700
6/28/2011,108.5186451,74.94064129,FALSE,532674,44.40839901,95.14964193,FALSE,TRUE,FALSE,19.17,165556300
6/29/2011,109.4480159,74.44304011,TRUE,532674,44.40839901,95.0794588,FALSE,TRUE,TRUE,17.27,244295500
6/30/2011,110.4946042,74.32456192,TRUE,532674,44.40839901,95.00939635,FALSE,TRUE,TRUE,16.52,223322700
7/1/2011,112.1272794,74.20583263,TRUE,532674,44.40839901,94.93945428,FALSE,TRUE,TRUE,15.87,202385700
7/5/2011,112.0351791,74.37226601,TRUE,539402,44.99575719,108.9299101,FALSE,TRUE,TRUE,16.059999,165936000
7/6/2011,112.1691454,74.75268949,TRUE,539402,44.99575719,108.8495471,FALSE,TRUE,TRUE,16.34,143331600
7/7/2011,113.3329511,74.53077831,TRUE,539402,44.99575719,108.7693225,FALSE,TRUE,TRUE,15.95,170464200
7/8/2011,112.5291657,75.58486243,TRUE,539402,44.99575719,108.6892356,FALSE,TRUE,TRUE,15.95,194100500
7/11/2011,110.4946042,76.71819968,TRUE,539402,44.99575719,108.6092863,FALSE,TRUE,TRUE,18.389999,195918600
7/12/2011,110.0173538,76.97973439,TRUE,517434,43.07793845,62.56714374,FALSE,TRUE,TRUE,19.870001,214675700
7/13/2011,110.3857549,77.19372449,TRUE,517434,43.07793845,62.5217303,FALSE,TRUE,TRUE,19.91,204062600
7/14/2011,109.6238356,76.0920897,TRUE,517434,43.07793845,62.4763937,FALSE,TRUE,TRUE,20.799999,226111800
7/15/2011,110.2601695,76.21889349,TRUE,517434,43.07793845,62.43113374,FALSE,TRUE,TRUE,19.530001,220012800
7/18/2011,109.3559157,75.48182793,TRUE,517434,43.07793845,62.38595021,FALSE,TRUE,TRUE,20.950001,196872100
7/19/2011,111.1309253,77.05106644,TRUE,526832,43.89838913,82.02720054,FALSE,TRUE,TRUE,19.209999,166554900
7/20/2011,111.0639421,76.13964037,TRUE,526832,43.89838913,81.96770355,FALSE,TRUE,TRUE,19.09,137145400
7/21/2011,112.6045297,75.55315997,TRUE,526832,43.89838913,81.90830717,FALSE,TRUE,TRUE,17.559999,245246300
7/22/2011,112.679881,76.12379216,TRUE,526832,43.89838913,81.84901114,FALSE,TRUE,TRUE,17.52,126019400
7/25/2011,112.0519281,75.29161921,TRUE,526832,43.89838913,81.78981518,FALSE,TRUE,TRUE,19.35,136653800
7/26/2011,111.6332928,75.80677361,TRUE,533125,44.44777157,94.92818375,FALSE,TRUE,TRUE,20.23,131278200
7/27/2011,109.3475476,75.81470073,TRUE,533125,44.44777157,94.8594282,FALSE,TRUE,TRUE,22.98,249020100
7/28/2011,109.0293806,76.10001078,TRUE,533125,44.44777157,94.79078875,FALSE,TRUE,TRUE,23.74,207939900
7/29/2011,108.2842103,77.60584437,FALSE,533125,44.44777157,94.72226511,FALSE,TRUE,FALSE,25.25,307038400
8/1/2011,107.8237089,78.38661945,FALSE,533125,44.44777157,94.65385696,FALSE,TRUE,FALSE,23.66,325790900
8/2/2011,105.0690878,80.74028467,FALSE,418850,34.47149986,-145.3452295,FALSE,FALSE,FALSE,24.790001,346653800
8/3/2011,105.6384321,80.89931373,FALSE,418850,34.47149986,-145.2386088,FALSE,FALSE,FALSE,23.379999,370830800
8/4/2011,100.6901661,83.77778575,FALSE,418850,34.47149986,-145.1321706,FALSE,FALSE,FALSE,31.66,520721800
8/5/2011,100.5394571,81.36050648,FALSE,418850,34.47149986,-145.0259145,FALSE,FALSE,FALSE,32,655619200
8/8/2011,93.99200114,83.9288676,FALSE,418850,34.47149986,-144.9198398,FALSE,FALSE,FALSE,48,702263900
8/9/2011,98.36255478,84.18331773,FALSE,542663,45.28044432,115.4231558,FALSE,TRUE,FALSE,35.060001,717828700
8/10/2011,94.01711824,86.68805874,FALSE,542663,45.28044432,115.3398204,FALSE,TRUE,FALSE,42.990002,662607400
8/11/2011,98.23696291,82.31469295,FALSE,542663,45.28044432,115.2566253,FALSE,TRUE,FALSE,39,487979700
8/12/2011,98.89840746,83.94476808,FALSE,542663,45.28044432,115.1735701,FALSE,TRUE,FALSE,36.360001,313731600
8/15/2011,100.991584,83.09394989,FALSE,542663,45.28044432,115.0906545,FALSE,TRUE,FALSE,31.870001,258810600
8/16/2011,100.1291899,84.46957489,FALSE,343571,27.89960086,-303.8983628,FALSE,FALSE,FALSE,32.849998,294095200
8/17/2011,100.1961731,85.9485621,FALSE,343571,27.89960086,-303.6549422,FALSE,FALSE,FALSE,31.58,238201100
8/18/2011,95.87586003,87.71381253,FALSE,343571,27.89960086,-303.4119835,FALSE,FALSE,FALSE,42.669998,512956300
8/19/2011,94.31016168,88.42150215,FALSE,343571,27.89960086,-303.1694853,FALSE,FALSE,FALSE,43.049999,428281300
8/22/2011,94.38551935,88.19885904,FALSE,343571,27.89960086,-302.9274463,FALSE,FALSE,FALSE,42.439999,275090600
8/23/2011,97.49179257,86.98226917,FALSE,340640,27.64372292,-308.8558942,FALSE,FALSE,FALSE,36.27,331136600
8/24/2011,98.86491587,84.50932912,FALSE,340640,27.64372292,-308.6086443,FALSE,FALSE,FALSE,35.900002,246869700
8/25/2011,97.35782621,85.42376136,FALSE,340640,27.64372292,-308.3618639,FALSE,FALSE,FALSE,39.759998,312365400
8/26/2011,98.77281559,86.26662628,FALSE,340640,27.64372292,-308.1155514,FALSE,FALSE,FALSE,35.59,314495900
8/29/2011,101.6111625,85.07389016,FALSE,340640,27.64372292,-307.8697055,FALSE,FALSE,FALSE,32.279999,190977200
8/30/2011,101.8790888,86.44156188,FALSE,271448,21.60322244,-453.3548764,FALSE,FALSE,FALSE,32.889999,241315700
8/31/2011,102.3312157,85.10569718,FALSE,271448,21.60322244,-452.9419372,FALSE,FALSE,FALSE,31.620001,301828400
9/1/2011,101.2595103,86.9047316,FALSE,271448,21.60322244,-452.529929,FALSE,FALSE,FALSE,31.82,254585900
9/2/2011,98.67234082,89.72791987,FALSE,271448,21.60322244,-452.1188485,FALSE,FALSE,FALSE,33.919998,255517200
9/6/2011,97.95228758,90.66100582,FALSE,232524,18.20513537,-533.6719351,FALSE,FALSE,FALSE,37,285130500
9/7/2011,100.7152832,88.93040927,FALSE,232524,18.20513537,-533.1440617,FALSE,FALSE,FALSE,33.380001,209803200
9/8/2011,99.6686949,89.72791987,FALSE,232524,18.20513537,-532.617527,FALSE,FALSE,FALSE,34.32,250568200
9/9/2011,97.05640827,90.68493016,FALSE,232524,18.20513537,-532.0923254,FALSE,FALSE,FALSE,38.52,380195100
9/12/2011,97.68436124,90.78063363,FALSE,232524,18.20513537,-531.5684511,FALSE,FALSE,FALSE,38.59,305793500
9/13/2011,98.58024054,89.48866426,FALSE,200699,15.42679499,-598.025017,FALSE,FALSE,FALSE,36.91,272514700
9/14/2011,99.94499573,90.24630298,FALSE,200699,15.42679499,-597.3917458,FALSE,FALSE,FALSE,34.599998,319389500
9/15/2011,101.6697712,88.86660696,TRUE,200699,15.42679499,-596.7602504,FALSE,FALSE,TRUE,31.969999,326777200
9/16/2011,102.2692044,89.5125886,FALSE,200699,15.42679499,-596.130522,FALSE,FALSE,FALSE,30.98,284528300
9/19/2011,101.2500502,91.21926081,FALSE,200699,15.42679499,-595.5025521,FALSE,FALSE,FALSE,32.73,241517000
9/20/2011,101.13223,91.60206858,FALSE,-47118,0,-1115.392618,FALSE,FALSE,FALSE,32.860001,218932200
9/21/2011,98.15304894,94.63261131,FALSE,-47118,0,-1113.215791,FALSE,FALSE,FALSE,37.32,316251300
9/22/2011,94.98030887,98.18950788,FALSE,-47118,0,-1111.053541,FALSE,FALSE,FALSE,41.349998,513911300
9/23/2011,95.55258106,96.36320786,FALSE,-47118,0,-1108.905684,FALSE,FALSE,FALSE,41.25,307242500
9/26/2011,97.82483467,94.81603534,FALSE,-47118,0,-1106.772036,FALSE,FALSE,FALSE,39.02,260673700
9/27/2011,98.91888651,93.36456628,FALSE,16776,5.251953022,-971.2615584,FALSE,FALSE,FALSE,37.709999,311753900
9/28/2011,96.90330753,93.33266513,FALSE,16776,5.251953022,-969.677871,FALSE,FALSE,FALSE,41.080002,286696800
9/29/2011,97.66493953,93.97864677,FALSE,16776,5.251953022,-968.1024868,FALSE,FALSE,FALSE,38.84,298108900
9/30/2011,95.22436679,96.33928352,FALSE,16776,5.251953022,-966.5353235,FALSE,FALSE,FALSE,42.959999,288392300
10/3/2011,92.51448987,98.98371055,FALSE,16776,5.251953022,-964.9763002,FALSE,FALSE,FALSE,45.450001,365136800
10/4/2011,94.54268557,97.728526,FALSE,-102217,0,-1210.893841,FALSE,FALSE,FALSE,40.82,459177500
10/5/2011,96.29316595,97.02498513,FALSE,-102217,0,-1208.313892,FALSE,FALSE,FALSE,37.810001,284108000
10/6/2011,98.03522876,95.23414995,FALSE,-102217,0,-1205.75342,FALSE,FALSE,FALSE,36.27,257800800
10/7/2011,97.37880023,94.53060298,FALSE,-102217,0,-1203.212148,FALSE,FALSE,FALSE,36.200001,312657900
10/10/2011,100.6357031,93.19547158,FALSE,-102217,0,-1200.6898,FALSE,FALSE,FALSE,33.02,230666300
10/11/2011,100.7366881,92.88367457,TRUE,14325,9.164448464,-957.2486787,FALSE,FALSE,TRUE,32.860001,209088000
10/12/2011,101.6203459,91.53255014,FALSE,14325,9.164448464,-955.7440293,FALSE,FALSE,FALSE,31.26,281544900
10/13/2011,101.4183693,92.44395771,FALSE,14325,9.164448464,-954.2469016,FALSE,FALSE,FALSE,30.700001,212538800
10/14/2011,103.1520146,91.1008298,TRUE,14325,9.164448464,-952.7572246,FALSE,FALSE,TRUE,28.24,211397600
10/17/2011,101.182729,92.67580786,TRUE,14325,9.164448464,-951.2749285,FALSE,FALSE,TRUE,33.389999,202311600
10/18/2011,103.1604322,92.10018074,TRUE,27849,10.22792773,-921.9082746,FALSE,FALSE,TRUE,31.559999,318857900
10/19/2011,101.9401426,92.06820688,FALSE,27849,10.22792773,-920.529802,FALSE,FALSE,FALSE,34.439999,226601300
10/20/2011,102.3861834,91.4126268,FALSE,27849,10.22792773,-919.1577635,FALSE,FALSE,FALSE,34.779999,262075600
10/21/2011,104.3302228,90.44525582,TRUE,27849,10.22792773,-917.7921028,FALSE,FALSE,TRUE,31.32,278999400
10/24/2011,105.609416,90.59715912,TRUE,27849,10.22792773,-916.4327641,FALSE,FALSE,TRUE,29.26,203215600
10/25/2011,103.555133,92.8996615,TRUE,32671,10.60711267,-905.1625042,FALSE,FALSE,TRUE,32.220001,268596800
10/26/2011,104.6079445,91.27671654,TRUE,32671,10.60711267,-903.845761,FALSE,FALSE,TRUE,29.860001,289053800
10/27/2011,108.2519717,88.18272992,TRUE,32671,10.60711267,-902.5349399,FALSE,FALSE,TRUE,25.459999,393220200
10/28/2011,108.2267255,89.11012442,TRUE,32671,10.60711267,-901.2299912,FALSE,FALSE,TRUE,24.530001,225906500
10/31/2011,105.6178336,92.6438279,TRUE,32671,10.60711267,-899.9308654,FALSE,FALSE,TRUE,29.959999,228146700
11/1/2011,102.6739985,95.73740528,TRUE,150066,19.83863802,-657.7077507,FALSE,FALSE,TRUE,34.77,416565800
11/2/2011,104.3470515,94.54319404,TRUE,150066,19.83863802,-656.9976713,FALSE,FALSE,TRUE,32.740002,244717600
11/3/2011,106.2490159,93.2447858,TRUE,150066,19.83863802,-656.2896701,FALSE,FALSE,TRUE,30.5,291174800
11/4/2011,105.601846,93.35699936,TRUE,150066,19.83863802,-655.5837361,FALSE,FALSE,TRUE,30.16,249401600
11/7/2011,106.2574334,93.9500967,TRUE,150066,19.83863802,-654.8798586,FALSE,FALSE,TRUE,29.85,196617200
11/8/2011,107.620783,92.74786889,TRUE,167164,21.18316394,-619.0992776,FALSE,FALSE,TRUE,27.48,224426300
11/9/2011,103.6493891,94.6714346,TRUE,167164,21.18316394,-618.4629397,FALSE,FALSE,TRUE,36.16,337982000
11/10/2011,104.6247732,93.26081893,TRUE,167164,21.18316394,-617.828339,FALSE,FALSE,TRUE,32.810001,231866500
11/11/2011,106.5940653,92.69176517,TRUE,167164,21.18316394,-617.1954671,FALSE,FALSE,TRUE,30.040001,189924400
11/14/2011,105.5841698,94.18252814,TRUE,167164,21.18316394,-616.5643159,FALSE,FALSE,TRUE,31.129999,159258300
11/15/2011,106.1084728,94.05428757,TRUE,162180,20.7912399,-626.1538808,FALSE,FALSE,TRUE,31.219999,184709400
11/16/2011,104.4227967,94.9118765,FALSE,162180,20.7912399,-625.5083194,FALSE,FALSE,FALSE,33.509998,235782500
11/17/2011,102.7606847,95.67329111,FALSE,162180,20.7912399,-624.8645319,FALSE,FALSE,FALSE,34.509998,331219600
11/18/2011,102.6546401,95.64924142,FALSE,162180,20.7912399,-624.2225096,FALSE,FALSE,FALSE,32,215580400
11/21/2011,100.7038718,96.21830129,FALSE,162180,20.7912399,-623.5822441,FALSE,FALSE,FALSE,32.91,229611600
11/22/2011,100.3074888,97.29228853,FALSE,54203,12.30031258,-844.0820552,FALSE,FALSE,FALSE,31.969999,216494900
11/23/2011,98.09413885,98.24605788,FALSE,54203,12.30031258,-842.9656915,FALSE,FALSE,FALSE,33.98,224329100
11/25/2011,97.90899102,96.8194152,FALSE,54203,12.30031258,-841.8537432,FALSE,FALSE,FALSE,34.470001,99557000
11/28/2011,100.7451057,96.77132193,FALSE,54203,12.30031258,-840.7461778,FALSE,FALSE,FALSE,32.130001,210686000
11/29/2011,101.031245,95.97785329,FALSE,119753,17.45493149,-705.6505045,FALSE,FALSE,FALSE,30.639999,199241500
11/30/2011,105.1886278,94.47907375,FALSE,119753,17.45493149,-704.8612527,FALSE,FALSE,FALSE,27.799999,324439500
12/1/2011,105.1717991,94.00606259,FALSE,119753,17.45493149,-704.0744519,FALSE,FALSE,FALSE,27.41,176954800
12/2/2011,105.0792252,95.32375392,FALSE,119753,17.45493149,-703.2900885,FALSE,FALSE,FALSE,27.52,221109700
12/5/2011,106.2237696,95.13092268,FALSE,119753,17.45493149,-702.5081488,FALSE,FALSE,FALSE,27.84,225263900
12/6/2011,106.2574334,94.22299696,FALSE,287942,30.68071638,-358.041117,FALSE,FALSE,FALSE,28.129999,178842100
12/7/2011,106.6529753,94.56045928,TRUE,287942,30.68071638,-357.763934,FALSE,FALSE,TRUE,28.67,237802500
12/8/2011,104.3133877,95.74156207,FALSE,287942,30.68071638,-357.4872644,FALSE,FALSE,FALSE,30.59,240862800
12/9/2011,106.0807032,93.77305537,FALSE,287942,30.68071638,-357.2111066,FALSE,FALSE,FALSE,26.379999,209111400
12/12/2011,104.5321993,94.81756963,FALSE,287942,30.68071638,-356.9354591,FALSE,FALSE,FALSE,25.67,215826100
12/13/2011,103.5559741,95.70138609,FALSE,225120,25.74061769,-485.1401231,FALSE,FALSE,FALSE,25.41,245159800
12/14/2011,102.4535047,97.50919499,FALSE,225120,25.74061769,-484.7186579,FALSE,FALSE,FALSE,26.040001,238618800
12/15/2011,102.8280059,97.14763566,FALSE,225120,25.74061769,-484.2981056,FALSE,FALSE,FALSE,25.110001,199109200
12/16/2011,102.9753612,98.28052605,FALSE,225120,25.74061769,-483.8784629,FALSE,FALSE,FALSE,24.290001,220481400
12/19/2011,101.8743866,99.52590796,FALSE,225120,25.74061769,-483.4597266,FALSE,FALSE,FALSE,24.92,183903000
12/20/2011,104.9571258,97.04318055,FALSE,105644,16.3454499,-727.263714,FALSE,FALSE,FALSE,23.219999,225418100
12/21/2011,105.1603816,95.69334967,FALSE,105644,16.3454499,-726.4408896,FALSE,FALSE,FALSE,21.43,194230900
12/22/2011,106.0919775,96.09508498,TRUE,105644,16.3454499,-725.6206796,FALSE,FALSE,TRUE,21.16,119465400
12/23/2011,107.0405151,95.02646758,TRUE,105644,16.3454499,-724.8030688,FALSE,FALSE,TRUE,20.73,92187200
12/27/2011,107.1252045,95.47629295,TRUE,123692,17.76468044,-687.1471669,FALSE,FALSE,TRUE,21.91,86075700
12/28/2011,105.719343,97.24153837,TRUE,123692,17.76468044,-686.4082628,FALSE,FALSE,TRUE,23.52,119107100
12/29/2011,106.8118532,97.41886974,TRUE,123692,17.76468044,-685.671542,FALSE,FALSE,TRUE,22.65,123507200
12/30/2011,106.2867688,97.73322767,TRUE,123692,17.76468044,-684.9369928,FALSE,FALSE,TRUE,23.4,95599000
1/3/2012,107.9763497,96.26622195,TRUE,112829,16.91045275,-706.3614083,FALSE,FALSE,TRUE,22.969999,193697900
1/4/2012,108.1499606,95.12163634,TRUE,112829,16.91045275,-705.5879952,FALSE,FALSE,TRUE,22.219999,127186500
1/5/2012,108.4379057,94.95236716,TRUE,112829,16.91045275,-704.8169322,FALSE,FALSE,TRUE,21.48,173895000
1/6/2012,108.1584315,95.70199134,TRUE,112829,16.91045275,-704.0482063,FALSE,FALSE,TRUE,20.629999,148050000
1/9/2012,108.4209769,95.53271601,TRUE,112829,16.91045275,-703.2818049,FALSE,FALSE,TRUE,21.07,99530200
1/10/2012,109.3610437,95.37150902,TRUE,178088,22.04218845,-569.536578,FALSE,FALSE,TRUE,20.690001,115282000
1/11/2012,109.4203204,96.6128225,TRUE,178088,22.04218845,-569.0049074,FALSE,FALSE,TRUE,21.049999,111540700
1/12/2012,109.6828593,96.47579595,TRUE,178088,22.04218845,-568.4745205,FALSE,FALSE,TRUE,20.469999,118983700
1/13/2012,109.1154335,97.43498798,FALSE,178088,22.04218845,-567.945412,FALSE,FALSE,FALSE,20.91,179836200
1/17/2012,109.5388868,97.88637862,TRUE,223365,25.60261073,-475.1486609,FALSE,FALSE,TRUE,22.200001,132209200
1/18/2012,110.7499698,96.70148819,TRUE,223365,25.60261073,-474.7483626,FALSE,FALSE,TRUE,20.889999,163395200
1/19/2012,111.3343374,95.37150902,TRUE,223365,25.60261073,-474.3489014,FALSE,FALSE,TRUE,19.870001,126328900
1/20/2012,111.4020786,94.29140867,TRUE,223365,25.60261073,-473.9502743,FALSE,FALSE,TRUE,18.280001,138230200
1/23/2012,111.4613682,93.69492929,TRUE,223365,25.60261073,-473.5524784,FALSE,FALSE,TRUE,18.67,129295800
1/24/2012,111.3343374,93.86419847,TRUE,275786,29.72481176,-366.2931179,FALSE,FALSE,TRUE,18.91,103083300
1/25/2012,112.2659268,93.63850623,TRUE,275786,29.72481176,-366.015564,FALSE,FALSE,TRUE,18.309999,198613200
1/26/2012,111.6900366,94.87981971,TRUE,275786,29.72481176,-365.7385142,FALSE,FALSE,TRUE,18.57,184880500
1/27/2012,111.6392243,95.1780594,TRUE,275786,29.72481176,-365.4619669,FALSE,FALSE,TRUE,18.530001,135259100
1/30/2012,111.258106,96.29846457,TRUE,275786,29.72481176,-365.1859208,FALSE,FALSE,TRUE,19.4,147311800
1/31/2012,111.215771,97.41080755,TRUE,333115,34.23296047,-247.9617336,FALSE,FALSE,TRUE,19.440001,157212000
2/1/2012,112.1897083,96.29750654,TRUE,333115,34.23296047,-247.7905427,FALSE,FALSE,TRUE,18.549999,166234500
2/2/2012,112.3675515,96.25710405,TRUE,333115,34.23296047,-247.6196292,FALSE,FALSE,TRUE,17.98,113090400
2/3/2012,113.9427981,94.1886246,TRUE,333115,34.23296047,-247.4489926,FALSE,FALSE,TRUE,17.1,160598500
2/6/2012,113.8665796,95.1259082,TRUE,333115,34.23296047,-247.278632,FALSE,FALSE,TRUE,17.76,107694500
2/7/2012,114.1545248,93.94622197,TRUE,404999,39.88566261,-100.327532,FALSE,FALSE,TRUE,17.65,135528100
2/8/2012,114.4932951,94.01894522,TRUE,404999,39.88566261,-100.2631002,FALSE,FALSE,TRUE,18.16,139361400
2/9/2012,114.6372677,93.31598252,TRUE,404999,39.88566261,-100.198765,FALSE,FALSE,TRUE,18.629999,148602900
2/10/2012,113.7912011,94.52798335,TRUE,404999,39.88566261,-100.134526,FALSE,FALSE,TRUE,20.790001,167907500
2/13/2012,114.6372677,94.64918467,TRUE,404999,39.88566261,-100.0703831,FALSE,FALSE,TRUE,19.040001,115841900
2/14/2012,114.4932951,95.15014723,TRUE,404998,39.88558397,-100.0083801,FALSE,FALSE,TRUE,19.540001,165329500
2/15/2012,113.9597399,94.98046786,TRUE,404998,39.88558397,-99.94442719,FALSE,FALSE,TRUE,21.139999,195195100
2/16/2012,115.2207823,94.22094536,TRUE,404998,39.88558397,-99.88056968,FALSE,FALSE,TRUE,19.219999,186567800
2/17/2012,115.5265221,94.19670633,TRUE,404998,39.88558397,-99.8168073,FALSE,FALSE,TRUE,17.780001,129869400
2/21/2012,115.5773344,93.15438487,TRUE,429300,41.79660684,-50.03651663,FALSE,FALSE,TRUE,18.190001,134042300
2/22/2012,115.2063864,94.32759833,TRUE,429300,41.79660684,-50.00495573,FALSE,FALSE,TRUE,18.190001,124455300
2/23/2012,115.7136826,94.32275299,TRUE,429300,41.79660684,-49.97344125,FALSE,FALSE,TRUE,16.799999,137704300
2/24/2012,115.9669042,94.94006536,TRUE,429300,41.79660684,-49.94197307,FALSE,FALSE,TRUE,17.309999,105539100
2/27/2012,116.161702,95.78038668,TRUE,429300,41.79660684,-49.91055109,FALSE,FALSE,TRUE,18.190001,145728900
2/28/2012,116.4996195,95.46526696,TRUE,438432,42.51471484,-31.17744127,FALSE,FALSE,TRUE,17.959999,129355900
2/29/2012,116.0431356,94.88350557,TRUE,438432,42.51471484,-31.15789966,FALSE,FALSE,TRUE,18.43,185934700
3/1/2012,116.644432,93.99211257,TRUE,438432,42.51471484,-31.13838661,FALSE,FALSE,TRUE,17.26,145023500
3/2/2012,116.2904257,94.87486096,TRUE,438432,42.51471484,-31.11890205,FALSE,FALSE,TRUE,17.290001,120638300
3/5/2012,115.8144672,94.12169281,TRUE,438432,42.51471484,-31.09944591,FALSE,FALSE,TRUE,18.049999,140765000
3/6/2012,114.1206542,95.26358931,TRUE,337843,34.60475357,-237.2836793,FALSE,FALSE,TRUE,20.870001,202129900
3/7/2012,114.9167484,94.68049678,TRUE,337843,34.60475357,-237.1240846,FALSE,FALSE,TRUE,19.07,143692200
3/8/2012,116.0600644,93.73295827,TRUE,337843,34.60475357,-236.9647416,FALSE,FALSE,TRUE,17.950001,116968900
3/9/2012,116.5089368,93.91922832,TRUE,337843,34.60475357,-236.8056499,FALSE,FALSE,TRUE,17.110001,122836800
3/12/2012,116.5174012,93.9030277,TRUE,337843,34.60475357,-236.6468086,FALSE,FALSE,TRUE,15.64,104003500
3/13/2012,118.6194186,92.2509229,TRUE,429015,41.77419545,-49.44106123,FALSE,FALSE,TRUE,14.8,184090500
3/14/2012,118.490695,89.92662834,TRUE,429015,41.77419545,-49.41026502,FALSE,FALSE,TRUE,15.31,145163600
3/15/2012,119.1766872,90.06430271,TRUE,429015,41.77419545,-49.37951354,FALSE,FALSE,TRUE,15.42,165118500
3/16/2012,119.3408802,90.24247245,TRUE,429015,41.77419545,-49.34880669,FALSE,FALSE,TRUE,14.47,152893500
3/19/2012,119.8087195,89.16535988,TRUE,429015,41.77419545,-49.31814435,FALSE,FALSE,TRUE,15.04,125291100
3/20/2012,119.4599654,89.52169936,TRUE,386814,38.45565888,-135.9586816,FALSE,FALSE,TRUE,15.58,121729700
3/21/2012,119.2643283,90.53402181,TRUE,386814,38.45565888,-135.8724438,FALSE,FALSE,TRUE,15.13,122388400
3/22/2012,118.4052017,90.82557117,TRUE,386814,38.45565888,-135.7863336,FALSE,FALSE,TRUE,15.57,135216700
3/23/2012,118.7879746,91.68401863,TRUE,386814,38.45565888,-135.7003507,FALSE,FALSE,TRUE,14.82,120521000
3/26/2012,120.45518,91.21429953,TRUE,386814,38.45565888,-135.6144949,FALSE,FALSE,TRUE,14.26,120164000
3/27/2012,120.0809086,91.87028867,TRUE,419490,41.02518332,-68.35605262,FALSE,FALSE,TRUE,15.59,119868500
3/28/2012,119.4854827,91.74070844,TRUE,419490,41.02518332,-68.31369109,FALSE,FALSE,TRUE,15.47,148562100
3/29/2012,119.2813312,92.42908646,TRUE,419490,41.02518332,-68.27139077,FALSE,FALSE,TRUE,15.48,164963700
3/30/2012,119.7746877,90.86606036,TRUE,419490,41.02518332,-68.22915153,FALSE,FALSE,TRUE,15.5,135486800
4/2/2012,120.6508172,91.36817756,TRUE,419490,41.02518332,-68.18697321,FALSE,FALSE,TRUE,15.64,151741100
4/3/2012,120.1574606,89.78488715,TRUE,425599,41.50557336,-55.57355613,FALSE,FALSE,TRUE,15.66,155806700
4/4/2012,118.9666088,91.01912146,TRUE,425599,41.50557336,-55.53933283,FALSE,FALSE,TRUE,16.440001,146896000
4/5/2012,118.9070598,91.67672065,TRUE,425599,41.50557336,-55.50515866,FALSE,FALSE,TRUE,16.700001,137439400
4/9/2012,117.5716055,93.82025513,TRUE,425599,41.50557336,-55.47103352,FALSE,FALSE,TRUE,18.809999,127555900
4/10/2012,115.5981792,94.88382066,FALSE,292100,31.00768671,-330.3496798,FALSE,FALSE,FALSE,20.389999,235360300
4/11/2012,116.5338577,93.74717686,TRUE,292100,31.00768671,-330.1165884,FALSE,FALSE,TRUE,20.02,154133000
4/12/2012,118.0564477,93.35744669,TRUE,292100,31.00768671,-329.8838882,FALSE,FALSE,TRUE,17.200001,154321500
4/13/2012,116.6529429,94.86765882,FALSE,292100,31.00768671,-329.6515782,FALSE,FALSE,FALSE,19.549999,169246700
4/16/2012,116.5763909,94.72962964,FALSE,292100,31.00768671,-329.4196574,FALSE,FALSE,FALSE,19.549999,147825300
4/17/2012,118.3048327,94.67279374,TRUE,313194,32.66644386,-285.7313883,FALSE,FALSE,TRUE,18.459999,147877600
4/18/2012,117.9033437,94.94885828,FALSE,313194,32.66644386,-285.5373429,FALSE,FALSE,FALSE,18.639999,123884200
4/19/2012,117.1462995,95.03817274,FALSE,313194,32.66644386,-285.3436086,FALSE,FALSE,FALSE,18.360001,198666700
4/20/2012,117.3419366,95.05440891,FALSE,313194,32.66644386,-285.1501844,FALSE,FALSE,FALSE,17.440001,143199600
4/23/2012,116.3552235,95.74456098,FALSE,313194,32.66644386,-284.9570696,FALSE,FALSE,FALSE,18.969999,171844900
4/24/2012,116.7975454,95.07064509,FALSE,264960,28.87349362,-384.1949829,FALSE,FALSE,FALSE,18.1,137484200
4/25/2012,118.3967003,94.58347928,FALSE,264960,28.87349362,-383.9132898,FALSE,FALSE,FALSE,16.82,150252200
4/26/2012,119.2217951,95.15184455,FALSE,264960,28.87349362,-383.6320946,FALSE,FALSE,FALSE,16.24,136291600
4/27/2012,119.4174322,95.23303782,FALSE,264960,28.87349362,-383.351396,FALSE,FALSE,FALSE,16.32,130725000
4/30/2012,118.9751103,95.25739518,FALSE,264960,28.87349362,-383.0711924,FALSE,FALSE,FALSE,17.15,115092200
5/1/2012,119.7151516,94.7649465,FALSE,331697,34.12145399,-245.161464,FALSE,FALSE,FALSE,16.6,138832200
5/2/2012,119.3621403,95.43236235,FALSE,331697,34.12145399,-245.0008035,FALSE,FALSE,FALSE,16.879999,121081000
5/3/2012,118.4477349,95.40794568,FALSE,331697,34.12145399,-244.8403903,FALSE,FALSE,FALSE,17.559999,143759700
5/4/2012,116.5338577,96.15675249,FALSE,331697,34.12145399,-244.6802236,FALSE,FALSE,FALSE,19.16,193927300
5/7/2012,116.6189241,96.17303441,FALSE,331697,34.12145399,-244.5203029,FALSE,FALSE,FALSE,18.940001,127765900
