Date,score,VIX,2w_score,3w_score,4w_score,3D_vix,5D_vix,8D_vix,10D_vix,15D_vix,20D_vix,3_c_5,3_c_10,5_c_10,10_c_15,10_c_20,10_c_25,10_c_30,20_c_30,20_c_40,20_c_50,20_c_60,30_c_50,30_c_60,30_c_70,40_c_60,40_c_70,40_c_80,50_c_70,50_c_80,60_c_80,60_c_90,volume_score,3D_volume,5D_volume,8D_volume,10D_volume,15D_volume,20D_volume,close
2015-11-27,-0.4794437156,-0.837389535353106,-0.5611948710599994,-0.536626519891497,-0.5233114939380968,-0.820206307429775,-0.8133104464815853,-0.7817419989581512,-0.7591119915708079,-0.7568159489566642,-0.7692342490892378,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-0.9096983446768804,-0.9144090001392303,-0.8420735871140272,-0.7986060659782281,-0.7985255619700915,-0.8032011913083847,209.559998
2015-11-30,-0.4794437156,-0.8099252532991096,-0.5565843777799993,-0.5404323631852034,-0.5210363882785931,-0.8182782345761368,-0.8092639795314178,-0.7927667781022595,-0.772338400719867,-0.7525541336641519,-0.7673155773094931,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-0.6786522998809388,-0.8828245233272358,-0.8933886078895474,-0.8443145410230292,-0.8180646511805663,-0.7957203454254977,-0.8072308172245943,208.690002
2015-12-01,-0.4352062674,-0.8496261087797117,-0.5475501396799993,-0.5412869931499259,-0.5165409481515499,-0.8232912490606685,-0.8150884483603996,-0.8016354163552182,-0.7840245162247027,-0.7569343351482349,-0.7663743412088295,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-0.7423401319142462,-0.8097730551267297,-0.8596078465054029,-0.8559931792378158,-0.8260977811376283,-0.8068910492903922,-0.8023096876322592,210.679993
2015-12-02,-0.4352062674,-0.8159075508930647,-0.5286203610799993,-0.5352599809729588,-0.5171839258546624,-0.8156753232091682,-0.8152110687567993,-0.8060290536548491,-0.7938354957173012,-0.7554663757319477,-0.7638945460974659,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-0.6972994713002991,-0.7087178945623529,-0.8467919052295749,-0.8402596793515595,-0.8303612540268804,-0.7921094892058816,-0.7969471678990729,208.529999
2015-12-03,-0.4352062674,-0.7560842758372734,-0.5096905824799993,-0.5292329687959919,-0.517826903557775,-0.7965872872372417,-0.7973084847514357,-0.7952890472986798,-0.7896164363413102,-0.7506126342169351,-0.7591883637840787,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-0.45137633225621454,-0.6328428721453098,-0.7411610386845704,-0.7922578874397501,-0.8038991877904911,-0.751562641786748,-0.7748556924237233,205.610001
2015-12-04,-0.4352062674,-0.8458191748247677,-0.4907608038799993,-0.5232059566190249,-0.5184698812608874,-0.7952376294914061,-0.7992091008956297,-0.7985842752734029,-0.7969160729603766,-0.7590415648458742,-0.7596227804459235,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.3377853770749255,-0.4977841529452267,-0.6039449515745631,-0.7093762527744303,-0.7452954351869492,-0.7217386425748444,-0.7395907642348911,209.619995
2015-12-07,-0.4352062674,-0.8178110178705367,-0.4718310252799992,-0.5171789444420578,-0.5191128589640002,-0.7959124583643238,-0.8009870905124041,-0.7989504117150388,-0.7956771438094342,-0.769080513112097,-0.7568895756151504,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.7245982084432352,-0.5068977090960352,-0.6134653058122644,-0.7043307913301589,-0.7383346085314065,-0.7402094628813535,-0.7406569883096461,208.350006
2015-12-08,-0.4022042962,-0.769952419579812,-0.44960104955999924,-0.5089502714267926,-0.5180994252524935,-0.8008290783645654,-0.7830232024398606,-0.7891460914445662,-0.7890471986233096,-0.7704064119397112,-0.7549347006368492,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.7188726322095051,-0.5962001019867125,-0.6086026549853827,-0.6689508757644783,-0.7149442429083204,-0.743937024083587,-0.7474499822459442,206.949997
2015-12-09,-0.4022042962,-0.7152956977485876,-0.4418771076199991,-0.49411998547737535,-0.5119086134468976,-0.7545550888669368,-0.7603384229749119,-0.7708799471214365,-0.776724872908722,-0.768583298684065,-0.7471151989135747,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.46764568501669945,-0.6395533604906456,-0.561016581146299,-0.591213546373168,-0.6783836718543537,-0.7259652028786193,-0.7204173277632366,205.339996
2015-12-10,-0.4022042962,-0.7226376689969364,-0.4341531656799992,-0.4792896995279581,-0.5057178016413019,-0.72081364522105,-0.7527972747273555,-0.7578210766349066,-0.7628287756751782,-0.7626877842541371,-0.7411781693916276,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.6645811632244617,-0.619516949694682,-0.6051943018513936,-0.589158800963226,-0.6411868647495663,-0.7261689043695876,-0.7046211540477647,205.869995
2015-12-11,-0.4022042962,-0.5853161499574129,-0.42642922373999914,-0.4644594135785407,-0.4995269898357061,-0.6553552541884421,-0.6940621109829597,-0.718278345006411,-0.7317885811067795,-0.7451669806854813,-0.7302815550771614,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.2600736498154498,-0.4663490479676252,-0.5890918197134963,-0.5187355747055812,-0.5483850859642635,-0.6761121715591242,-0.6767700148834734,201.880005
2015-12-14,-0.4022042962,-0.6304554825165064,-0.4187052817999992,-0.44962912762912344,-0.4933361780301103,-0.625277176921664,-0.6518193844232922,-0.690533339095779,-0.7096887604712405,-0.7279776494560527,-0.7254848711026259,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.38259536331745503,-0.43795539450329424,-0.5182261357433026,-0.47278073557963507,-0.511253538577194,-0.6396006763655404,-0.6670174568916177,202.899994
2015-12-15,-0.3938145728,-0.6788579013226949,-0.41456611233999907,-0.4342391379777061,-0.48672427520782835,-0.6097561032041439,-0.6312804618953368,-0.6789797002708237,-0.6886604461284085,-0.7153579314612613,-0.7204347755986118,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.5031061240428024,-0.384047705336917,-0.4735176153405838,-0.4803346066581178,-0.4812487394902718,-0.6026520087188066,-0.6548927222191272,205.029999
